"","year","geo","gender","edu","age","age_g","stt","mrg","income","exp1","exp2"
"13215",2021,"G1",1,3,64,6,3,2,4136,1675,493
"13216",2021,"G1",2,3,45,4,2,4,950,1520,513
"13217",2021,"G1",2,4,43,4,1,1,10171,1910,2088
"13218",2021,"G1",1,3,43,4,3,2,9983,4400,1425
"13219",2021,"G1",1,3,73,7,4,2,4568,4800,1406
"13220",2021,"G1",1,2,65,6,2,2,7888,2968,598
"13221",2021,"G1",2,1,87,7,4,3,776,518,1
"13222",2021,"G1",1,1,66,6,1,4,5070,2620,321
"13223",2021,"G2",1,1,66,6,2,2,3316,1627,115
"13224",2021,"G1",1,4,43,4,1,2,10448,3232,1193
"13225",2021,"G1",1,4,52,5,1,2,8894,4009,3143
"13226",2021,"G1",2,1,75,7,4,3,1924,1379,108
"13227",2021,"G1",1,2,74,7,3,2,3985,1324,307
"13228",2021,"G1",2,1,82,7,4,3,1258,485,1
"13229",2021,"G1",1,3,68,6,4,2,7929,2452,683
"13230",2021,"G1",1,3,55,5,3,2,7230,3540,1883
"13231",2021,"G1",1,3,64,6,1,2,4333,2544,342
"13232",2021,"G1",2,1,80,7,4,3,1812,862,448
"13233",2021,"G1",1,3,55,5,3,1,1806,1200,30
"13234",2021,"G1",2,4,43,4,3,1,6941,1365,2130
"13235",2021,"G1",2,3,69,6,4,2,5328,2175,381
"13236",2021,"G1",2,1,63,6,2,4,2450,1680,177
"13237",2021,"G1",2,2,68,6,3,3,6082,2874,1589
"13238",2021,"G1",2,4,30,3,1,1,2627,2177,759
"13239",2021,"G1",1,4,53,5,1,2,11360,5060,2138
"13240",2021,"G1",2,4,29,2,1,1,6074,1441,1383
"13241",2021,"G1",1,4,33,3,1,1,3656,1185,568
"13242",2021,"G1",1,3,28,2,4,1,2517,446,43
"13243",2021,"G1",2,3,52,5,4,2,5313,3640,531
"13244",2021,"G1",1,4,55,5,1,2,12550,7400,1170
"13245",2021,"G1",1,4,56,5,1,2,86414,8580,32852
"13246",2021,"G1",2,3,69,6,4,3,7506,1550,601
"13247",2021,"G1",2,1,63,6,2,4,800,862,41
"13248",2021,"G1",2,4,78,7,4,3,1470,1558,25
"13249",2021,"G1",2,3,49,4,2,4,2426,1431,604
"13250",2021,"G1",2,3,72,7,4,4,3403,1166,164
"13251",2021,"G1",1,3,50,5,3,2,11179,3791,2352
"13252",2021,"G1",1,3,63,6,1,2,3470,2380,270
"13253",2021,"G1",1,4,57,5,1,2,20386,4617,3798
"13254",2021,"G1",2,4,31,3,1,1,4007,1648,516
"13255",2021,"G1",1,4,28,2,1,1,2254,1464,148
"13256",2021,"G1",1,3,81,7,4,2,3475,1696,1672
"13257",2021,"G1",1,3,52,5,3,4,2250,2422,165
"13258",2021,"G1",1,3,61,6,1,4,3537,1640,437
"13259",2021,"G1",1,4,55,5,1,2,3268,3246,266
"13260",2021,"G1",1,3,83,7,4,2,2094,1260,38
"13261",2021,"G1",2,1,71,7,4,3,1081,957,46
"13262",2021,"G1",2,2,77,7,4,2,1714,1213,48
"13263",2021,"G1",1,4,53,5,1,2,12464,5775,3518
"13264",2021,"G1",2,3,54,5,3,4,22817,4440,2751
"13265",2021,"G1",1,4,58,5,1,2,6901,3515,1010
"13266",2021,"G1",1,4,53,5,1,2,16106,4900,5076
"13267",2021,"G1",2,3,58,5,3,2,6707,3140,1317
"13268",2021,"G1",1,4,48,4,2,2,9975,3458,388
"13269",2021,"G1",1,4,39,3,1,2,12639,4300,2362
"13270",2021,"G1",2,3,44,4,4,1,2560,1313,320
"13271",2021,"G1",1,2,63,6,2,4,3839,3048,132
"13272",2021,"G1",2,4,36,3,2,1,422,1156,140
"13273",2021,"G1",1,3,35,3,1,2,6131,2820,789
"13274",2021,"G1",1,4,46,4,2,2,2113,1720,277
"13275",2021,"G1",2,3,81,7,2,3,1527,750,375
"13276",2021,"G1",1,2,73,7,2,2,5543,2262,1104
"13277",2021,"G1",1,4,43,4,1,2,8763,5969,2404
"13278",2021,"G1",1,1,62,6,1,2,3838,2210,173
"13279",2021,"G1",2,4,48,4,2,4,2320,2034,212
"13280",2021,"G1",1,3,28,2,2,1,3597,1440,204
"13281",2021,"G1",1,3,63,6,2,2,14022,1991,1127
"13282",2021,"G1",1,4,41,4,1,2,6374,1844,902
"13283",2021,"G1",1,4,66,6,3,2,18942,3826,2114
"13284",2021,"G1",1,3,32,3,2,1,439,1254,166
"13285",2021,"G1",1,1,59,5,2,1,2136,1196,173
"13286",2021,"G1",2,1,77,7,4,3,10104,2490,3062
"13287",2021,"G1",1,4,82,7,3,2,26491,3420,10885
"13288",2021,"G1",1,4,38,3,4,1,1108,2991,652
"13289",2021,"G1",1,4,55,5,3,2,6691,4252,677
"13290",2021,"G1",1,3,49,4,1,2,8902,2884,1770
"13291",2021,"G1",1,4,82,7,4,2,3666,3205,487
"13292",2021,"G1",2,4,49,4,2,1,1455,708,215
"13293",2021,"G1",1,3,61,6,4,2,1819,1294,282
"13294",2021,"G1",1,3,74,7,4,2,9438,2792,1489
"13295",2021,"G1",1,4,42,4,1,2,11126,7226,2394
"13296",2021,"G1",1,4,40,4,1,2,12236,3270,2233
"13297",2021,"G1",2,3,82,7,4,3,619,872,308
"13298",2021,"G1",1,4,32,3,1,1,11344,3510,1909
"13299",2021,"G1",1,3,58,5,1,2,5219,4790,749
"13300",2021,"G1",1,4,33,3,1,1,5394,2320,939
"13301",2021,"G1",1,4,30,3,1,1,8904,2700,1744
"13302",2021,"G1",1,3,54,5,1,2,10324,3356,2108
"13303",2021,"G1",2,3,49,4,1,4,5790,3232,404
"13304",2021,"G1",2,4,51,5,1,1,4911,1388,476
"13305",2021,"G1",1,3,72,7,4,2,2602,1620,177
"13306",2021,"G1",1,3,50,5,1,4,2917,2030,308
"13307",2021,"G1",1,4,46,4,1,2,7892,3630,1758
"13308",2021,"G1",1,4,33,3,2,1,620,495,1
"13309",2021,"G1",1,4,30,3,1,1,9698,1610,1828
"13310",2021,"G1",1,4,44,4,1,2,15412,5126,3706
"13311",2021,"G1",1,4,44,4,1,2,16872,8410,5698
"13312",2021,"G1",1,3,45,4,1,2,6572,4064,1612
"13313",2021,"G1",2,3,50,5,1,1,2943,2160,271
"13314",2021,"G1",2,1,73,7,4,3,1183,520,54
"13315",2021,"G1",1,4,54,5,1,2,8268,9046,1978
"13316",2021,"G1",2,3,56,5,1,4,4528,2200,62
"13317",2021,"G1",1,2,77,7,4,4,3858,748,289
"13318",2021,"G1",1,1,68,6,4,2,3371,1130,542
"13319",2021,"G1",1,4,45,4,1,2,17623,4510,4247
"13320",2021,"G1",2,2,69,6,2,3,1837,890,34
"13321",2021,"G1",1,3,56,5,1,4,1886,2866,194
"13322",2021,"G1",1,4,56,5,1,2,20854,7510,4465
"13323",2021,"G1",2,4,47,4,1,1,5796,2054,1418
"13324",2021,"G1",1,3,57,5,1,2,10684,4970,1455
"13325",2021,"G1",1,4,41,4,1,2,4853,4014,884
"13326",2021,"G1",1,4,41,4,1,2,24992,9120,8273
"13327",2021,"G1",1,4,49,4,1,2,26096,8860,5064
"13328",2021,"G1",1,3,56,5,2,2,9671,4610,1457
"13329",2021,"G1",2,1,83,7,4,3,1059,791,1
"13330",2021,"G1",1,4,51,5,1,2,10284,8236,1803
"13331",2021,"G1",1,4,56,5,1,2,4212,5724,1110
"13332",2021,"G1",1,3,45,4,2,4,2156,1366,234
"13333",2021,"G1",1,4,50,5,1,2,9779,4460,1074
"13334",2021,"G1",1,2,64,6,3,2,4330,2648,368
"13335",2021,"G1",1,3,56,5,3,2,7257,2280,542
"13336",2021,"G1",1,4,39,3,1,2,10097,3870,2663
"13337",2021,"G1",1,2,65,6,4,2,2147,1238,48
"13338",2021,"G1",2,4,36,3,1,1,4122,1786,563
"13339",2021,"G1",1,4,47,4,1,1,3819,3680,800
"13340",2021,"G1",2,3,35,3,1,2,5831,3301,1029
"13341",2021,"G1",1,1,64,6,3,2,3610,2170,253
"13342",2021,"G1",1,3,61,6,3,2,2678,1327,119
"13343",2021,"G1",2,4,35,3,1,2,2027,2230,1056
"13344",2021,"G1",2,4,55,5,3,4,6395,3389,2286
"13345",2021,"G1",1,4,45,4,3,2,5017,2710,1461
"13346",2021,"G1",1,4,58,5,4,2,4163,3026,691
"13347",2021,"G1",2,1,62,6,2,3,2062,1040,777
"13348",2021,"G1",1,4,32,3,1,1,3876,1640,631
"13349",2021,"G1",2,3,28,2,3,1,434,2606,56
"13350",2021,"G1",1,3,47,4,1,2,7562,3360,1793
"13351",2021,"G1",1,3,77,7,4,2,2371,2918,178
"13352",2021,"G1",1,4,52,5,1,2,12367,6250,3295
"13353",2021,"G1",1,3,38,3,2,2,4203,2570,266
"13354",2021,"G1",1,3,64,6,1,2,8858,2836,601
"13355",2021,"G1",1,1,63,6,3,2,13480,3730,2688
"13356",2021,"G1",2,4,29,2,1,1,2483,1483,265
"13357",2021,"G1",1,3,66,6,4,2,4303,844,78
"13358",2021,"G1",2,3,52,5,3,2,3555,2980,3249
"13359",2021,"G1",1,4,40,4,1,1,8854,4830,574
"13360",2021,"G1",1,4,62,6,3,2,1490,2645,1387
"13361",2021,"G1",2,3,38,3,1,4,2825,1430,179
"13362",2021,"G1",1,1,85,7,3,2,2981,1344,79
"13363",2021,"G1",2,3,46,4,2,4,2623,2133,81
"13364",2021,"G1",2,2,56,5,2,3,2703,1764,298
"13365",2021,"G1",1,4,62,6,4,2,4129,3158,908
"13366",2021,"G1",2,4,56,5,3,4,1960,1118,257
"13367",2021,"G1",1,3,83,7,4,2,1203,1023,354
"13368",2021,"G1",1,3,43,4,3,2,5229,2960,942
"13369",2021,"G1",1,1,65,6,3,2,2892,1150,1285
"13370",2021,"G1",1,4,66,6,1,2,10941,3700,1205
"13371",2021,"G1",1,4,67,6,1,2,9712,5450,3210
"13372",2021,"G1",2,4,27,2,1,1,10574,1550,2319
"13373",2021,"G1",1,3,51,5,3,2,14033,3340,1362
"13374",2021,"G1",1,1,79,7,3,2,2530,910,73
"13375",2021,"G1",1,1,78,7,4,2,1670,1098,49
"13376",2021,"G1",1,2,64,6,3,2,4946,1925,223
"13377",2021,"G1",1,3,59,5,3,2,6786,1950,413
"13378",2021,"G1",1,4,67,6,4,3,15507,2400,2004
"13379",2021,"G1",2,2,44,4,4,1,240,758,121
"13380",2021,"G1",2,4,49,4,3,4,2799,3600,561
"13381",2021,"G1",1,2,68,6,4,2,4708,1460,652
"13382",2021,"G1",1,4,46,4,1,2,6417,4354,1325
"13383",2021,"G1",1,3,60,6,2,2,1939,2695,446
"13384",2021,"G1",2,4,47,4,3,2,6756,3600,1096
"13385",2021,"G1",1,3,27,2,3,1,6076,2180,178
"13386",2021,"G1",2,4,27,2,1,1,2807,1152,466
"13387",2021,"G1",2,4,42,4,1,4,2512,4176,251
"13388",2021,"G1",1,4,64,6,4,2,23404,4480,6850
"13389",2021,"G1",1,4,49,4,1,2,36585,5904,11999
"13390",2021,"G1",1,4,65,6,1,2,16664,6000,5002
"13391",2021,"G1",2,4,32,3,1,1,3541,2274,347
"13392",2021,"G1",1,3,65,6,2,2,3213,1390,265
"13393",2021,"G1",2,4,44,4,3,1,2040,1485,294
"13394",2021,"G1",1,4,41,4,1,2,18317,6678,4996
"13395",2021,"G1",1,3,63,6,1,2,5431,1440,572
"13396",2021,"G1",2,2,61,6,1,3,2125,526,903
"13397",2021,"G1",2,4,54,5,1,1,7726,860,1506
"13398",2021,"G1",1,2,61,6,3,2,9133,2784,251
"13399",2021,"G1",1,3,55,5,4,1,1004,560,1
"13400",2021,"G1",1,3,39,3,2,1,130,1900,368
"13401",2021,"G1",1,3,48,4,1,4,6264,2750,178
"13402",2021,"G1",1,3,52,5,3,2,5831,2808,353
"13403",2021,"G1",2,2,73,7,2,3,834,311,1
"13404",2021,"G1",1,3,50,5,3,2,5138,3495,1843
"13405",2021,"G2",2,3,43,4,2,4,901,2566,729
"13406",2021,"G2",1,1,74,7,2,2,2040,1285,1
"13407",2021,"G2",2,1,71,7,4,3,565,401,1
"13408",2021,"G2",1,4,53,5,4,2,2891,2270,908
"13409",2021,"G2",2,3,45,4,4,1,944,810,120
"13410",2021,"G2",1,3,63,6,3,2,6144,2258,1269
"13411",2021,"G2",1,3,55,5,3,2,7771,2964,1830
"13412",2021,"G2",1,3,53,5,2,4,3162,1915,126
"13413",2021,"G2",1,3,58,5,1,2,6713,5196,1336
"13414",2021,"G2",1,4,62,6,1,2,7063,2900,1936
"13415",2021,"G2",2,1,77,7,4,3,4373,2944,368
"13416",2021,"G2",2,1,81,7,4,3,607,676,14
"13417",2021,"G2",1,3,28,2,1,1,3219,1520,495
"13418",2021,"G2",1,4,53,5,1,2,8108,5595,2292
"13419",2021,"G2",1,4,40,4,1,2,3526,2498,441
"13420",2021,"G2",1,2,68,6,1,2,7510,2973,853
"13421",2021,"G2",1,4,54,5,2,2,4936,3790,436
"13422",2021,"G2",1,2,81,7,4,3,2707,714,641
"13423",2021,"G2",1,4,54,5,1,2,15364,4190,3336
"13424",2021,"G2",1,3,51,5,2,2,4998,3160,136
"13425",2021,"G2",1,3,66,6,4,2,4905,3560,852
"13426",2021,"G2",2,1,75,7,4,3,1624,650,234
"13427",2021,"G2",1,4,56,5,4,4,1254,1095,30
"13428",2021,"G2",2,1,91,7,4,3,411,870,0
"13429",2021,"G2",1,4,81,7,4,2,3353,2666,728
"13430",2021,"G2",1,3,61,6,1,2,4503,3140,316
"13431",2021,"G2",1,3,80,7,4,2,2654,2251,185
"13432",2021,"G2",2,3,33,3,1,1,675,1221,187
"13433",2021,"G2",2,1,80,7,2,3,1225,524,1
"13434",2021,"G2",2,3,60,6,3,4,2728,1980,535
"13435",2021,"G2",1,4,32,3,1,1,4019,1749,458
"13436",2021,"G2",1,4,76,7,4,2,3802,2810,164
"13437",2021,"G2",1,3,51,5,1,2,13494,4720,2618
"13438",2021,"G2",2,3,38,3,1,1,3567,2000,553
"13439",2021,"G2",1,2,77,7,3,2,3609,2054,892
"13440",2021,"G2",1,3,64,6,2,2,7536,2013,385
"13441",2021,"G2",1,1,67,6,3,4,3010,1328,236
"13442",2021,"G2",1,3,61,6,3,2,11322,3380,1792
"13443",2021,"G2",1,4,42,4,1,2,9063,3487,1397
"13444",2021,"G2",1,4,42,4,3,2,8192,6218,1427
"13445",2021,"G2",2,2,65,6,4,3,4571,1134,729
"13446",2021,"G2",1,3,60,6,1,2,7265,2010,899
"13447",2021,"G2",2,1,73,7,4,3,1439,829,41
"13448",2021,"G2",1,3,50,5,3,2,3265,1968,527
"13449",2021,"G2",1,1,60,6,4,2,1770,1112,10
"13450",2021,"G2",1,2,46,4,1,2,4255,2561,220
"13451",2021,"G2",2,4,29,2,1,1,2130,1570,679
"13452",2021,"G2",1,2,67,6,3,2,5730,2277,1929
"13453",2021,"G2",1,3,57,5,1,2,6273,2390,1110
"13454",2021,"G2",1,3,57,5,1,2,5417,2840,387
"13455",2021,"G2",2,2,85,7,2,3,861,556,1
"13456",2021,"G2",1,4,64,6,1,2,3975,2380,675
"13457",2021,"G2",1,2,77,7,2,2,5003,1300,516
"13458",2021,"G2",2,1,68,6,4,2,1799,1058,36
"13459",2021,"G2",1,3,78,7,3,2,866,3352,682
"13460",2021,"G2",1,3,64,6,3,2,6340,1760,517
"13461",2021,"G2",1,3,44,4,3,2,6822,3200,758
"13462",2021,"G2",1,3,48,4,2,2,6190,2970,265
"13463",2021,"G2",2,2,62,6,1,3,4303,1286,451
"13464",2021,"G2",1,3,64,6,3,2,3255,2454,466
"13465",2021,"G2",1,3,39,3,1,2,6285,3150,1140
"13466",2021,"G2",1,4,48,4,1,2,14992,7929,4121
"13467",2021,"G2",1,4,46,4,1,2,13306,4390,3226
"13468",2021,"G2",1,4,45,4,1,2,8820,3967,1782
"13469",2021,"G2",1,1,67,6,3,2,4071,2132,944
"13470",2021,"G2",1,3,55,5,1,2,6761,2196,841
"13471",2021,"G2",2,2,55,5,2,1,1334,935,38
"13472",2021,"G2",2,3,46,4,2,3,1912,2067,418
"13473",2021,"G2",1,3,48,4,1,1,3784,1482,375
"13474",2021,"G2",1,2,65,6,3,2,7771,2510,1338
"13475",2021,"G2",1,4,25,2,1,1,1606,1190,154
"13476",2021,"G2",1,2,55,5,1,1,6222,2081,571
"13477",2021,"G2",1,3,43,4,4,4,2690,1534,46
"13478",2021,"G2",2,4,58,5,1,2,2985,2485,579
"13479",2021,"G2",1,4,74,7,3,2,7415,1840,851
"13480",2021,"G2",1,4,56,5,1,2,10643,3000,3606
"13481",2021,"G2",2,3,66,6,2,3,600,502,1
"13482",2021,"G2",1,1,67,6,1,2,4206,1295,192
"13483",2021,"G2",2,1,62,6,4,3,2598,1398,538
"13484",2021,"G2",2,3,61,6,2,3,642,483,55
"13485",2021,"G2",1,1,64,6,4,2,3376,2876,680
"13486",2021,"G2",2,2,74,7,2,3,1228,689,75
"13487",2021,"G2",2,1,63,6,1,4,3494,1360,187
"13488",2021,"G2",1,3,74,7,1,4,1655,1010,120
"13489",2021,"G2",1,2,62,6,1,2,5252,2396,581
"13490",2021,"G2",1,1,77,7,2,2,2229,1530,56
"13491",2021,"G2",1,3,48,4,1,2,6072,3580,1141
"13492",2021,"G2",1,1,61,6,4,2,5558,1636,807
"13493",2021,"G2",1,4,44,4,3,2,4644,2620,302
"13494",2021,"G2",1,3,57,5,2,2,6310,4398,448
"13495",2021,"G2",2,3,48,4,1,1,2245,930,207
"13496",2021,"G2",1,3,47,4,1,2,7357,2010,968
"13497",2021,"G2",1,2,34,3,3,1,6228,2467,502
"13498",2021,"G2",1,4,85,7,4,2,4593,2128,471
"13499",2021,"G2",1,3,43,4,2,2,4577,2588,199
"13500",2021,"G2",1,4,59,5,4,2,5381,4342,748
"13501",2021,"G2",1,4,67,6,1,2,11119,3097,2036
"13502",2021,"G2",1,4,63,6,2,2,3769,1606,165
"13503",2021,"G2",1,4,31,3,1,1,746,574,27
"13504",2021,"G2",1,1,42,4,3,2,1623,3681,871
"13505",2021,"G2",2,1,87,7,4,3,653,580,31
"13506",2021,"G2",2,1,78,7,4,3,2015,1346,153
"13507",2021,"G2",1,4,61,6,4,2,15652,5850,2144
"13508",2021,"G2",1,3,53,5,3,2,3163,2300,1324
"13509",2021,"G2",2,1,87,7,4,3,510,516,1
"13510",2021,"G2",1,4,48,4,1,2,10728,7560,2556
"13511",2021,"G2",1,3,47,4,1,2,7040,4030,751
"13512",2021,"G2",1,3,74,7,4,3,1334,709,9
"13513",2021,"G2",2,1,84,7,4,3,800,624,7
"13514",2021,"G2",2,1,77,7,2,3,1672,1054,126
"13515",2021,"G2",1,4,58,5,4,4,2373,2073,505
"13516",2021,"G2",1,2,61,6,4,2,4702,1910,1322
"13517",2021,"G2",2,2,78,7,4,3,841,840,53
"13518",2021,"G2",1,4,41,4,3,2,10315,3700,1198
"13519",2021,"G2",1,3,61,6,3,2,11024,4430,1282
"13520",2021,"G2",1,3,49,4,1,2,5776,1872,464
"13521",2021,"G2",1,4,38,3,1,2,10809,3440,2223
"13522",2021,"G2",1,3,56,5,1,2,7617,5572,1318
"13523",2021,"G2",2,2,52,5,1,4,1897,720,273
"13524",2021,"G2",2,1,78,7,4,3,1733,1434,309
"13525",2021,"G2",1,2,71,7,2,2,1929,1517,65
"13526",2021,"G2",1,4,59,5,3,2,14682,2966,1628
"13527",2021,"G2",2,3,50,5,3,2,10974,3036,1805
"13528",2021,"G2",1,3,67,6,3,2,18751,4903,1796
"13529",2021,"G2",1,3,36,3,3,2,2252,1870,702
"13530",2021,"G2",1,4,61,6,2,4,2303,1104,210
"13531",2021,"G2",2,1,91,7,4,3,929,625,1
"13532",2021,"G2",1,3,50,5,1,2,10493,4215,1535
"13533",2021,"G2",1,3,56,5,1,2,6558,3907,514
"13534",2021,"G2",2,3,78,7,1,3,2082,1196,347
"13535",2021,"G2",1,3,61,6,3,4,8066,3281,710
"13536",2021,"G2",1,2,50,5,2,4,3420,840,603
"13537",2021,"G2",1,4,49,4,3,2,6487,3351,1811
"13538",2021,"G2",1,4,52,5,1,2,6667,2895,1608
"13539",2021,"G2",1,4,45,4,3,2,8426,4024,1605
"13540",2021,"G2",1,4,36,3,1,1,4271,2166,1926
"13541",2021,"G2",1,4,77,7,4,1,813,836,2
"13542",2021,"G2",2,1,79,7,2,3,3202,1430,301
"13543",2021,"G2",1,3,61,6,1,2,6386,2330,817
"13544",2021,"G2",1,2,58,5,3,2,9793,3300,2390
"13545",2021,"G2",1,1,77,7,4,2,1910,780,61
"13546",2021,"G2",1,1,72,7,1,2,4449,1990,336
"13547",2021,"G2",1,3,65,6,1,2,6636,2450,571
"13548",2021,"G2",1,4,60,6,1,2,18056,5680,4189
"13549",2021,"G2",1,4,55,5,1,2,5724,2862,924
"13550",2021,"G2",1,3,55,5,4,2,3891,2550,540
"13551",2021,"G2",2,1,65,6,1,3,4069,1740,379
"13552",2021,"G2",2,1,84,7,4,3,804,740,1
"13553",2021,"G2",2,1,58,5,4,4,700,532,1
"13554",2021,"G2",1,1,67,6,2,2,3872,1856,318
"13555",2021,"G2",1,3,53,5,3,2,2325,3008,501
"13556",2021,"G2",2,3,52,5,4,4,1293,1164,232
"13557",2021,"G2",2,3,47,4,4,4,3680,1934,405
"13558",2021,"G2",1,3,51,5,3,3,7648,2534,800
"13559",2021,"G2",2,1,76,7,4,3,1046,561,158
"13560",2021,"G2",1,4,54,5,3,2,7339,3150,2361
"13561",2021,"G2",1,4,43,4,4,1,141,3035,30
"13562",2021,"G2",1,3,78,7,4,3,1323,719,100
"13563",2021,"G2",1,4,39,3,1,1,8581,2150,1087
"13564",2021,"G2",1,3,86,7,4,2,2301,1382,698
"13565",2021,"G2",1,3,65,6,1,4,2662,1846,153
"13566",2021,"G2",2,1,65,6,2,3,1658,569,261
"13567",2021,"G2",2,1,78,7,2,3,1345,700,1
"13568",2021,"G2",1,3,60,6,2,2,3742,1452,168
"13569",2021,"G2",2,1,69,6,3,3,2345,2214,85
"13570",2021,"G2",2,1,71,7,2,3,1133,542,62
"13571",2021,"G2",2,4,55,5,1,4,2296,2138,89
"13572",2021,"G2",1,2,67,6,4,2,1438,1219,50
"13573",2021,"G2",1,4,46,4,1,1,9705,3060,1140
"13574",2021,"G2",1,4,54,5,1,2,9152,2570,1120
"13575",2021,"G2",2,2,62,6,4,3,1615,770,39
"13576",2021,"G2",1,4,75,7,4,2,5642,3430,691
"13577",2021,"G2",1,4,41,4,4,2,2110,1600,245
"13578",2021,"G2",1,4,51,5,1,2,12509,4500,3602
"13579",2021,"G2",2,1,70,7,3,3,3595,1009,547
"13580",2021,"G2",1,4,50,5,1,1,1388,1028,310
"13581",2021,"G2",2,1,62,6,4,3,1199,633,48
"13582",2021,"G2",1,3,61,6,2,4,680,670,47
"13583",2021,"G2",2,3,63,6,4,4,2889,2110,241
"13584",2021,"G2",1,2,64,6,4,4,831,910,14
"13585",2021,"G2",1,4,58,5,3,4,2345,1720,337
"13586",2021,"G2",2,1,75,7,2,3,1169,862,52
"13587",2021,"G2",2,1,68,6,4,3,2271,1944,266
"13588",2021,"G2",1,1,73,7,2,2,2166,1960,105
"13589",2021,"G2",2,3,63,6,4,1,1446,1113,18
"13590",2021,"G2",1,4,55,5,3,2,6680,3430,4950
"13591",2021,"G2",1,3,29,2,3,1,3502,1480,912
"13592",2021,"G2",1,3,24,2,1,1,1576,1245,461
"13593",2021,"G2",1,3,50,5,1,2,3293,2132,327
"13594",2021,"G2",1,4,67,6,4,2,4618,2663,965
"13595",2021,"G2",1,3,55,5,1,2,9094,4650,2437
"13596",2021,"G2",1,3,50,5,1,4,6508,3855,2019
"13597",2021,"G2",1,2,66,6,4,2,2558,1430,133
"13598",2021,"G2",1,2,57,5,3,2,3173,1630,611
"13599",2021,"G2",1,1,75,7,2,2,2527,1846,29
"13600",2021,"G2",1,4,52,5,1,2,3310,1520,451
"13601",2021,"G2",1,4,43,4,1,2,7294,2830,1313
"13602",2021,"G2",2,1,82,7,2,2,1411,1065,112
"13603",2021,"G2",1,3,68,6,4,2,9499,3173,810
"13604",2021,"G2",1,3,72,7,4,2,1957,1876,285
"13605",2021,"G2",1,4,34,3,1,2,5343,3968,687
"13606",2021,"G2",1,1,69,6,3,2,4626,2470,484
"13607",2021,"G2",1,3,40,4,1,1,2344,1490,175
"13608",2021,"G2",1,4,79,7,4,2,6476,3629,623
"13609",2021,"G2",1,4,57,5,4,2,7589,5198,893
"13610",2021,"G2",1,4,72,7,4,2,5693,3155,469
"13611",2021,"G2",2,1,72,7,4,3,1897,1238,86
"13612",2021,"G2",2,2,67,6,4,3,8022,2128,1325
"13613",2021,"G2",1,1,86,7,4,2,1572,1197,28
"13614",2021,"G2",2,1,75,7,4,3,2195,545,87
"13615",2021,"G2",1,3,69,6,4,2,3599,1120,286
"13616",2021,"G2",1,3,57,5,1,2,7967,3950,2204
"13617",2021,"G2",1,3,52,5,1,2,6113,3420,993
"13618",2021,"G2",1,4,38,3,1,2,6338,3435,914
"13619",2021,"G2",1,1,62,6,2,2,2818,2930,1094
"13620",2021,"G2",1,2,74,7,4,2,4857,1465,352
"13621",2021,"G2",2,3,83,7,4,3,3233,876,1629
"13622",2021,"G2",1,4,44,4,1,2,7207,3342,1092
"13623",2021,"G2",1,4,33,3,1,2,5974,3098,892
"13624",2021,"G2",1,1,72,7,3,2,2586,2440,180
"13625",2021,"G2",1,4,46,4,1,2,17524,4490,5287
"13626",2021,"G2",1,4,44,4,1,2,11052,5652,2034
"13627",2021,"G2",2,1,76,7,4,3,2948,1628,78
"13628",2021,"G2",2,1,82,7,4,3,863,455,0
"13629",2021,"G1",2,2,65,6,4,3,1005,1385,293
"13630",2021,"G1",1,4,67,6,4,2,14774,3930,2555
"13631",2021,"G1",1,2,57,5,3,2,5501,1703,1962
"13632",2021,"G1",2,4,49,4,1,4,4382,2264,399
"13633",2021,"G1",1,4,55,5,1,4,12382,5996,2725
"13634",2021,"G1",1,2,77,7,4,2,2530,1302,91
"13635",2021,"G1",1,4,53,5,1,2,14683,10336,3985
"13636",2021,"G2",2,1,67,6,4,3,1674,1106,21
"13637",2021,"G2",2,1,68,6,3,4,1448,1006,48
"13638",2021,"G2",1,4,48,4,1,2,6948,4290,1357
"13639",2021,"G2",1,4,51,5,1,2,16671,5600,3186
"13640",2021,"G2",1,3,53,5,1,2,3066,4220,366
"13641",2021,"G1",1,1,63,6,2,2,5627,3802,621
"13642",2021,"G1",2,1,63,6,4,4,934,754,26
"13643",2021,"G1",2,4,26,2,4,1,1835,1245,182
"13644",2021,"G1",1,4,43,4,1,1,3116,1844,361
"13645",2021,"G1",1,1,72,7,4,2,4155,2608,476
"13646",2021,"G2",1,3,62,6,1,2,4048,1489,1260
"13647",2021,"G2",1,2,42,4,1,2,5912,2650,804
"13648",2021,"G2",2,1,73,7,4,1,1270,628,1
"13649",2021,"G2",2,1,73,7,4,3,1364,582,37
"13650",2021,"G2",1,1,64,6,3,2,4998,3585,857
"13651",2021,"G2",1,4,45,4,1,2,9348,3454,1325
"13652",2021,"G1",2,3,59,5,1,1,2936,1190,270
"13653",2021,"G1",2,3,64,6,4,4,1927,1036,224
"13654",2021,"G1",1,2,68,6,1,2,2519,3110,296
"13655",2021,"G1",1,3,50,5,3,2,7836,4279,1539
"13656",2021,"G2",1,3,57,5,3,4,2270,3010,432
"13657",2021,"G2",1,1,73,7,3,2,5801,2266,509
"13658",2021,"G2",2,4,34,3,1,1,4445,2370,274
"13659",2021,"G2",1,1,66,6,2,2,2331,1224,120
"13660",2021,"G2",1,3,38,3,3,2,7569,3224,735
"13661",2021,"G1",2,1,82,7,4,3,550,465,227
"13662",2021,"G1",1,3,55,5,3,2,12386,2340,1344
"13663",2021,"G1",1,4,44,4,1,2,53657,5100,17951
